2026-05-26 15:59:55,807 - INFO - Input path: URL_FR.xlsx | 输入路径: URL_FR.xlsx
2026-05-26 16:00:24,800 - INFO - Scan success | 扫描成功: https://api-uk.bnpparibas-pf.com -> https://api-uk.bnpparibas-pf.com/
2026-05-26 16:00:24,812 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:25,125 - INFO - Scan success | 扫描成功: https://apis-es.staging.bnpparibas-pf.com -> https://apis-es.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,344 - INFO - Scan success | 扫描成功: https://apis-es-i.staging.bnpparibas-pf.com -> https://apis-es-i.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,498 - INFO - Scan success | 扫描成功: https://apis-uk.staging.bnpparibas-pf.com -> https://apis-uk.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,627 - INFO - Scan success | 扫描成功: https://apis-it-i.staging.bnpparibas-pf.com -> https://apis-it-i.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,641 - INFO - Scan success | 扫描成功: https://api-uk.uat.staging.bnpparibas-pf.com -> https://api-uk.uat.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,718 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:25,745 - INFO - Scan success | 扫描成功: https://apis-fr-i.staging.bnpparibas-pf.com -> https://apis-fr-i.staging.bnpparibas-pf.com/
2026-05-26 16:00:25,806 - INFO - Scan success | 扫描成功: https://iamclient-fed-it.bnpparibas-pf.com -> https://iamclient-fed-it.bnpparibas-pf.com/
2026-05-26 16:00:26,241 - INFO - Scan success | 扫描成功: https://iamclient-fed-it-ppd.bnpparibas-pf.com -> https://iamclient-fed-it-ppd.bnpparibas-pf.com/
2026-05-26 16:00:27,323 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:28,264 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:28,485 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:29,647 - WARNING - Scan failed | 扫描失败: https://url_initiale, error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://url_initiale/
Call log:
  - navigating to "https://url_initiale/", waiting until "networkidle"
, retry 2
2026-05-26 16:00:32,259 - INFO - Scan success | 扫描成功: https://apis-fr.staging.bnpparibas-pf.com -> https://apis-fr.staging.bnpparibas-pf.com/
2026-05-26 16:00:32,619 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:32,845 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:33,064 - INFO - Scan success | 扫描成功: https://fr-fed-iamclient.bnpparibas-pf.com -> https://fr-fed-iamclient.bnpparibas-pf.com/
2026-05-26 16:00:33,824 - INFO - Scan success | 扫描成功: https://fr-fed-ppd-iamclient.bnpparibas-pf.com -> https://fr-fed-ppd-iamclient.bnpparibas-pf.com/
2026-05-26 16:00:34,864 - INFO - Scan success | 扫描成功: https://iamclient-pingfed.bnpparibas-pf.com -> https://iamclient-pingfed.bnpparibas-pf.com/
2026-05-26 16:00:35,068 - INFO - Scan success | 扫描成功: https://console.pingone.eu -> https://console.pingone.eu/login-error.html
2026-05-26 16:00:37,366 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:38,024 - INFO - Scan success | 扫描成功: https://iamclient-pingfedde.staging.bnpparibas-pf.com -> https://iamclient-pingfedde.staging.bnpparibas-pf.com/
2026-05-26 16:00:39,042 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:39,998 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:40,345 - INFO - Scan success | 扫描成功: https://iamclient-pingfed-de-ppd.bnpparibas-pf.com -> https://iamclient-pingfed-de-ppd.bnpparibas-pf.com/
2026-05-26 16:00:40,347 - INFO - Scan success | 扫描成功: https://iamclient-pingfed.staging.bnpparibas-pf.com -> https://iamclient-pingfed.staging.bnpparibas-pf.com/
2026-05-26 16:00:42,010 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:42,653 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:42,680 - INFO - Scan success | 扫描成功: https://iampart-fedde.bnpparibas-pf.com -> https://iampart-fedde.bnpparibas-pf.com/
2026-05-26 16:00:42,681 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:42,981 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:43,231 - INFO - Scan success | 扫描成功: https://iamclient-pingfed-ppd.bnpparibas-pf.com -> https://iamclient-pingfed-ppd.bnpparibas-pf.com/
2026-05-26 16:00:43,433 - INFO - Scan success | 扫描成功: https://iampart-fed-pt.bnpparibas-pf.com -> https://iampart-fed-pt.bnpparibas-pf.com/
2026-05-26 16:00:43,555 - INFO - Scan success | 扫描成功: https://iamclientpingfedes.staging.bnpparibas-pf.com -> https://iamclientpingfedes.staging.bnpparibas-pf.com/
2026-05-26 16:00:43,675 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:44,126 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:44,326 - INFO - Scan success | 扫描成功: https://iamclient-pingfedit.staging.bnpparibas-pf.com -> https://iamclient-pingfedit.staging.bnpparibas-pf.com/
2026-05-26 16:00:45,851 - INFO - Scan success | 扫描成功: https://iampart-pingfedde.staging.bnpparibas-pf.com -> https://iampart-pingfedde.staging.bnpparibas-pf.com/
2026-05-26 16:00:46,194 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:46,298 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:46,800 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:47,027 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:47,114 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:47,846 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:48,013 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:48,224 - INFO - Scan success | 扫描成功: https://iampart-fed-de-ppd.bnpparibas-pf.com -> https://iampart-fed-de-ppd.bnpparibas-pf.com/
2026-05-26 16:00:48,309 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:48,345 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:48,615 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:48,856 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:49,244 - WARNING - Scan failed | 扫描失败: https://url_initiale, error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://url_initiale/
Call log:
  - navigating to "https://url_initiale/", waiting until "networkidle"
, retry 3
2026-05-26 16:00:49,304 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:49,335 - INFO - Scan success | 扫描成功: https://iampart-pingfed.bnpparibas-pf.com -> https://iampart-pingfed.bnpparibas-pf.com/
2026-05-26 16:00:49,665 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:49,886 - INFO - Scan success | 扫描成功: https://iampart-pingfed-pt-ppd.bnpparibas-pf.com -> https://iampart-pingfed-pt-ppd.bnpparibas-pf.com/
2026-05-26 16:00:49,905 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:49,947 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:50,005 - INFO - Scan success | 扫描成功: https://iamclient-pingfedfr.staging.bnpparibas-pf.com -> https://iamclient-pingfedfr.staging.bnpparibas-pf.com/
2026-05-26 16:00:50,072 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:50,343 - INFO - Scan success | 扫描成功: https://iamclient-pt-fed-ppd.bnpparibas-pf.com -> https://iamclient-pt-fed-ppd.bnpparibas-pf.com/
2026-05-26 16:00:50,431 - INFO - Scan success | 扫描成功: https://iamclient-ptfed.bnpparibas-pf.com -> https://iamclient-ptfed.bnpparibas-pf.com/
2026-05-26 16:00:50,495 - INFO - Scan success | 扫描成功: https://iampart-pingfed-fr.staging.bnpparibas-pf.com -> https://iampart-pingfed-fr.staging.bnpparibas-pf.com/
2026-05-26 16:00:50,611 - INFO - Scan success | 扫描成功: https://iampart-fedfr.bnpparibas-pf.com -> https://iampart-fedfr.bnpparibas-pf.com/
2026-05-26 16:00:50,773 - INFO - Scan success | 扫描成功: https://iampart-pingfedes.staging.bnpparibas-pf.com -> https://iampart-pingfedes.staging.bnpparibas-pf.com/
2026-05-26 16:00:50,859 - INFO - Scan success | 扫描成功: https://login.cofinoga.fr -> https://login.cofinoga.fr/
2026-05-26 16:00:50,917 - INFO - Scan success | 扫描成功: https://iampart-fed-ppd.bnpparibas-pf.com -> https://iampart-fed-ppd.bnpparibas-pf.com/
2026-05-26 16:00:51,313 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:51,507 - INFO - Scan success | 扫描成功: https://login.credit-moderne.com -> https://login.credit-moderne.com/
2026-05-26 16:00:51,553 - INFO - Scan success | 扫描成功: https://login.cafineo.fr -> https://login.cafineo.fr/
2026-05-26 16:00:51,723 - INFO - Scan success | 扫描成功: https://login.cetelem.fr -> https://login.cetelem.fr/
2026-05-26 16:00:51,726 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:51,888 - INFO - Scan success | 扫描成功: https://iampart-pingfed.staging.bnpparibas-pf.com -> https://iampart-pingfed.staging.bnpparibas-pf.com/
2026-05-26 16:00:51,990 - INFO - Scan success | 扫描成功: https://iampart-fed-fr-ppd.bnpparibas-pf.com -> https://iampart-fed-fr-ppd.bnpparibas-pf.com/
2026-05-26 16:00:52,883 - INFO - Scan success | 扫描成功: https://login.ppd.cetelem.fr -> https://login.ppd.cetelem.fr/
2026-05-26 16:00:52,949 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:53,256 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:53,345 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:53,387 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:54,072 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:54,144 - INFO - Scan success | 扫描成功: https://login.ppd.cofinoga.fr -> https://login.ppd.cofinoga.fr/
2026-05-26 16:00:54,472 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:54,890 - INFO - Scan success | 扫描成功: https://login.ppd.cafineo.fr -> https://login.ppd.cafineo.fr/
2026-05-26 16:00:54,905 - INFO - Scan success | 扫描成功: https://login.staging.cofinoga.fr -> https://login.staging.cofinoga.fr/
2026-05-26 16:00:54,978 - INFO - Scan success | 扫描成功: https://login.ppd.credit-moderne.com -> https://login.ppd.credit-moderne.com/
2026-05-26 16:00:55,070 - INFO - Scan success | 扫描成功: https://login.csplit.fr -> https://login.csplit.fr/
2026-05-26 16:00:56,209 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:56,534 - INFO - Scan success | 扫描成功: https://login.staging.cetelem.fr -> https://login.staging.cetelem.fr/
2026-05-26 16:00:56,708 - WARNING - Scan failed | 扫描失败: https://cetelem.pl, error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://cetelem.pl/
Call log:
  - navigating to "https://cetelem.pl/", waiting until "networkidle"
, retry 1
2026-05-26 16:00:56,732 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:57,009 - INFO - Scan success | 扫描成功: https://login.staging.credit-moderne.com -> https://login.staging.credit-moderne.com/
2026-05-26 16:00:57,113 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:57,124 - INFO - Auth/certificate required | 要求账号密码/证书: https://cpay.choisirmoncode.fr
2026-05-26 16:00:57,172 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:00:57,192 - INFO - Auth/certificate required | 要求账号密码/证书: https://choisirmoncode.fr
2026-05-26 16:00:57,511 - WARNING - Scan failed | 扫描失败: https://domofinance.akio.cloud, error: Page.goto: net::ERR_CONNECTION_CLOSED at https://domofinance.akio.cloud/
Call log:
  - navigating to "https://domofinance.akio.cloud/", waiting until "networkidle"
, retry 1
2026-05-26 16:00:57,697 - WARNING - Scan failed | 扫描失败: https://domofinance-rct.akio.cloud, error: Page.goto: net::ERR_CONNECTION_CLOSED at https://domofinance-rct.akio.cloud/
Call log:
  - navigating to "https://domofinance-rct.akio.cloud/", waiting until "networkidle"
, retry 1
2026-05-26 16:00:57,921 - INFO - Scan success | 扫描成功: https://choisirmoncode.fr -> https://cpay.choisirmoncode.fr/camatras/index.do?codeBanque=18029&codeProduit=04
2026-05-26 16:00:57,949 - INFO - Scan success | 扫描成功: https://cpay.choisirmoncode.fr -> https://cpay.choisirmoncode.fr/camatras/index.do?codeBanque=18029&codeProduit=04
2026-05-26 16:00:58,066 - INFO - Scan success | 扫描成功: https://login.staging.cafineo.fr -> https://login.staging.cafineo.fr/
2026-05-26 16:00:58,331 - INFO - Scan success | 扫描成功: https://login.ppd.csplit.fr -> https://login.ppd.csplit.fr/
2026-05-26 16:00:58,659 - INFO - Clicked cookie consent button | 点击Cookie同意按钮: button:has-text('ok'), a:has-text('ok')
2026-05-26 16:00:59,795 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:00,164 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:00,200 - INFO - Auth/certificate required | 要求账号密码/证书: https://elearning.domofinance.com
2026-05-26 16:01:00,734 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:00,878 - INFO - Scan success | 扫描成功: https://login.staging.csplit.fr -> https://login.staging.csplit.fr/
2026-05-26 16:01:01,394 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:01,423 - INFO - Scan success | 扫描成功: https://domofinance-api.akio.cloud -> https://domofinance-api.akio.cloud/aip/doc/
2026-05-26 16:01:01,710 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:01,890 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:02,361 - INFO - Scan success | 扫描成功: https://email.espaceclient.cetelem.fr -> https://email.espaceclient.cetelem.fr/
2026-05-26 16:01:02,443 - INFO - Scan success | 扫描成功: https://email.espaceclient.cofinoga.fr -> https://email.espaceclient.cofinoga.fr/
2026-05-26 16:01:02,501 - INFO - Scan success | 扫描成功: https://f.mon-info.cetelem.fr -> https://f.mon-info.cetelem.fr/
2026-05-26 16:01:03,318 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
2026-05-26 16:01:04,067 - WARNING - Scan failed | 扫描失败: https://cetelem.pl, error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://cetelem.pl/
Call log:
  - navigating to "https://cetelem.pl/", waiting until "networkidle"
, retry 2
2026-05-26 16:01:04,384 - INFO - No cookie consent popup found | 未找到Cookie同意弹窗
